Mn,Ni,Mg,Ca,Fe,La,Y,In,J.uAcm2_0.80_fromCV,J.uAcm2_0.63_secondCA,J.uAcm2_0.63_initialCA
0.1,0.5,0.3,0,0,0,0.1,0,101.8907,501.3152381,399.272381
0,0,0.4,0.1,0.1,0.4,0,0,122.71545,501.2748095,324.4727571
0,0,0.1,0.7,0.1,0,0,0.1,110.2294,501.204481,254.7370714
0.1,0,0.5,0.2,0.2,0,0,0,129.4969275,501.0964286,442.2335714
0.1,0,0.4,0,0,0.2,0,0.3,,501.0295238,500.9480952
0.2,0,0.1,0,0,0.1,0.6,0,113.08255,500.6185714,426.7914286
0.4,0,0,0.1,0,0.2,0,0.3,,500.3352381,724.2619048
0,0.2,0.7,0.1,0,0,0,0,141.903875,500.0533333,901.4547619
0.3,0,0.3,0,0,0.2,0,0.2,115.749165,499.962381,464.8209524
0,0,0,0,0.1,0.4,0.2,0.3,122.555875,499.6667167,394.3603714
0.4,0,0,0.3,0,0.1,0.2,0,,499.4138095,718.9771429
0.2,0.2,0.4,0,0,0.2,0,0,174.1947,499.3988095,540.3066667
0,0.1,0.2,0.6,0.1,0,0,0,117.10025,499.2914286,501.0266667
0.4,0,0.1,0,0,0,0,0.5,277.2900482,499.0580952,871.2421429
0,0.5,0,0,0,0.1,0,0.4,99.2155,497.8161905,682.3521429
0.1,0,0,0.5,0,0.3,0,0.1,143.82126,497.627619,553.9828571
0.1,0,0,0,0,0.4,0.5,0,184.0143,497.5795238,658.0821429
0,0.4,0,0,0,0.2,0.1,0.3,127.20065,497.3971429,456.8038095
0,0.2,0,0,0.6,0.1,0,0.1,,497.1633333,322.1595238
0.2,0,0,0,0,0.7,0.1,0,106.9821,496.6752381,902.6047619
0,0.4,0,0,0.2,0.2,0,0.2,,496.5495238,812.7290476
0.4,0,0,0.4,0,0.1,0.1,0,,496.437619,1120.909524
0,0.2,0.3,0,0,0.2,0,0.3,,496.43,534.3780952
0,0.4,0,0,0,0.1,0.4,0.1,272.9665,496.157619,321.2295238
0.1,0.2,0,0,0,0.3,0.4,0,173.2105,496.0328571,767.947619
0,0.6,0,0,0,0,0,0.4,108.862175,495.9757143,544.5266667
0,0.1,0,0,0.4,0,0.4,0.1,125.25365,495.517619,498.1657143
0.4,0,0.3,0,0,0.1,0.2,0,99.2064,495.3719048,533.2166667
0,0.3,0,0,0.5,0.1,0.1,0,128.79531,495.3647619,433.9080952
0.5,0,0,0,0,0.1,0.1,0.3,240.659425,494.9680952,569.6233333
0.1,0.4,0,0,0,0.3,0,0.2,142.823225,494.802381,601.5042857
0,0,0,0,0.3,0.3,0.3,0.1,112.168525,494.6178095,141.9327952
0.1,0,0,0.3,0,0,0.5,0.1,,494.1571429,1302.485714
0.2,0,0,0,0.4,0,0.3,0.1,122.2608,493.982381,228.1866667
0.5,0,0,0.2,0,0,0.2,0.1,,493.7852381,776.3009524
0,0,0.2,0.2,0.2,0,0,0.4,3.6729,493.1818571,289.1636905
0,0,0.5,0.1,0.1,0,0,0.3,116.1932,492.9062381,361.5214286
0.1,0,0,0,0,0.1,0.2,0.6,179.2877,492.5242857,250.3828571
0,0.1,0.5,0,0,0,0.4,0,136.8462,492.1209524,520.0519048
0,0.8,0,0,0,0,0.2,0,132.08795,491.8452381,752.6033333
0.1,0,0,0.2,0,0.5,0,0.2,,491.8104762,668.672381
0,0,0.2,0,0,0.8,0,0,115.6972,491.6971429,198.9785714
0.3,0,0,0,0,0.3,0,0.4,196.5729304,491.6128571,441.1690476
0.1,0.2,0.3,0,0,0,0.4,0,128.653946,491.51,293.2304762
0,0.2,0,0,0.2,0.2,0.4,0,137.19895,491.2919048,
0.1,0.2,0,0.4,0,0,0,0.3,155.4699895,491.262381,425.7080952
0.5,0,0.3,0.1,0,0,0,0.1,,491.1914286,804.2871429
0,0,0,0,0.1,0.5,0.4,0,121.67785,490.7994762,393.8663571
0,0.1,0.3,0.1,0,0,0,0.5,102.18895,490.567619,704.2095238
0.1,0.4,0,0,0,0,0.4,0.1,221.083325,490.2766667,508.9642857
0.2,0,0,0.3,0,0.3,0,0.2,,490.2433333,403.5971429
0.2,0.6,0,0,0,0,0.1,0.1,131.875985,490.0621429,593.487619
0,0,0.2,0,0,0.5,0,0.3,98.29728675,489.8031429,305.339
0,0,0.5,0.4,0,0,0.1,0,136.84969,489.7827381,14.24761905
0.2,0.1,0,0.1,0,0.6,0,0,,489.6790476,1064.703333
0.3,0.1,0,0.4,0,0,0.2,0,183.5558582,489.6740476,508.2869048
0.1,0.6,0,0,0,0,0.1,0.2,159.908375,489.6019048,557.242381
0.1,0.6,0,0,0,0,0.3,0,164.2057,489.5095238,607.4847619
0.1,0,0.2,0,0.6,0,0,0.1,86.736635,489.3109524,1472.090476
0,0.1,0,0.8,0,0,0.1,0,143.312265,489.2471429,1173.222381
0.1,0.3,0.1,0,0,0,0,0.5,86.8351,489.0071429,519.1533333
0.4,0,0.2,0,0,0,0.3,0.1,,488.762381,677.8204762
0,0,0,0,0.8,0,0,0.2,202.125025,488.122381,164.0087857
0,0.2,0,0.1,0,0,0.4,0.3,131.50775,487.7861905,1016.46
0.3,0,0,0,0.2,0,0.5,0,120.11045,487.5752381,613.9447619
0,0,0,0.1,0.6,0,0.3,0,331.060375,487.518,793.6510714
0,0.6,0,0,0,0,0.1,0.3,125.1506,487.4742857,296.0442857
0.5,0,0.1,0,0,0.1,0.3,0,111.09555,486.9380952,735.4042857
0,0.4,0,0.2,0,0.2,0.2,0,125.58005,486.5471429,524.6895238
0,0.7,0.1,0,0,0,0.1,0.1,,486.48,324.2652381
0,0,0,0.2,0.5,0,0,0.3,121.9303625,486.3153571,378.9936667
0.2,0,0.4,0,0,0.4,0,0,223.27805,485.6097619,702.2480952
0,0.3,0,0,0.2,0,0.1,0.4,126.49525,485.1580952,885.402381
0.5,0,0,0,0,0.1,0,0.4,128.5935,485.0138095,857.482381
0,0.1,0.4,0,0,0.1,0,0.4,,484.6566667,320.5595238
0.2,0,0,0.1,0,0.6,0,0.1,,484.6385714,1245.790476
0,0.4,0,0,0,0,0,0.6,122.94467,484.5904762,579.277619
0.6,0,0.1,0,0,0,0.1,0.2,,484.4757143,
0,0.2,0,0,0.6,0.1,0.1,0,,483.9261905,472.9647619
0.2,0,0.4,0.2,0.2,0,0,0,109.9416264,483.92,1026.569048
0,0,0,0,0.7,0,0,0.3,82.31548,483.8104762,78.85661905
0.2,0,0,0,0,0.1,0.6,0.1,,483.7838095,364.0235714
0.2,0,0,0,0,0.5,0.1,0.2,335.614,483.7833333,507.7747619
0.2,0,0,0,0,0,0.3,0.5,185.0750673,483.7214286,483.7066667
0.2,0.1,0,0,0,0.7,0,0,120.153075,483.2130952,557.2816667
0.3,0.3,0.2,0,0,0.2,0,0,109.26735,483.1228571,955.2669048
0,0.2,0,0.1,0,0,0,0.7,100.86255,483.0478571,351.1497619
0,0,0.1,0.2,0.3,0.4,0,0,104.085685,483.0186667,625.1409524
0,0.4,0.5,0,0,0,0,0.1,186.89735,482.6324286,310.0190476
0,0,0,0,0,0.1,0.7,0.2,140.0036693,482.1738095,232.8804762
0.2,0,0,0,0,0.1,0.5,0.2,139.66869,481.9057143,511.4661905
0,0.5,0,0.3,0,0,0.1,0.1,121.85525,481.6695238,896.8328571
0,0.1,0.6,0,0,0,0.2,0.1,,481.5633333,464.1671429
0,0,0.4,0.1,0.5,0,0,0,114.17028,481.4014286,420.762381
0,0,0,0,0.2,0.1,0,0.7,121.7745825,481.32205,428.2506905
0.2,0,0,0,0.3,0,0.1,0.4,109.95385,481.2142857,280.2947619
0,0.2,0,0.1,0.4,0,0.3,0,142.73055,481.1438095,1170.180952
0,0,0,0.4,0.4,0,0,0.2,117.3568176,481.0401095,379.9002429
0.4,0,0,0.1,0,0.3,0,0.2,,480.8933333,717.4709524
0,0,0,0,0.2,0.4,0.4,0,172.33855,480.8928095,723.3112619
0,0.2,0,0,0,0.5,0.2,0.1,123.67215,480.8538095,510.9290476
0.4,0,0,0,0,0.3,0,0.3,139.1704,480.6983333,636.855
0,0.1,0,0,0,0,0.4,0.5,109.72925,480.4485714,601.8361905
0,0.3,0.1,0,0,0.3,0.3,0,90.86555,480.1666667,59.61438095
0.2,0,0,0,0,0.2,0.2,0.4,154.43415,480.067619,266.3166667
0,0.5,0.3,0,0,0.1,0.1,0,,480.0504762,510.0104762
0.2,0,0,0.5,0,0,0.1,0.2,,479.9661905,565.0047619
0.2,0.1,0.5,0,0,0,0.2,0,119.25905,479.9585714,512.3657143
0.3,0,0.2,0,0,0,0.4,0.1,,479.8771429,841.0304762
0.4,0,0.3,0,0,0,0.1,0.2,,479.6619048,
0,0,0.1,0.1,0.4,0,0.4,0,153.2815345,479.5389762,24.90352381
0.1,0.6,0.2,0,0,0,0,0.1,135.0247,479.2935714,651.4702381
0,0.1,0.4,0,0,0,0,0.5,76.6211,478.1347619,502.9747619
0,0.6,0,0,0.1,0.1,0,0.2,159.61625,478.097619,321.6866667
0.1,0,0,0.4,0,0.1,0,0.4,,477.9928571,521.3809524
0,0.5,0.3,0,0,0,0.2,0,117.7396254,477.9104762,658.5280952
0.3,0,0.1,0,0,0.5,0,0.1,,477.8247619,484.6461905
0,0.1,0,0.6,0,0.2,0.1,0,128.55515,477.4719048,453.6566667
0,0,0.2,0.1,0,0.7,0,0,123.616,477.4450429,169.9094048
0.1,0,0,0,0,0.2,0.2,0.5,142.48915,477.1819048,430.9647619
0.4,0,0,0.1,0,0.1,0,0.4,,476.9504762,1181.514286
0,0,0,0,0,0.3,0.1,0.6,78.147425,476.8928571,470.6657143
0,0,0.7,0,0,0.3,0,0,195.3543475,476.8388524,137.1015238
0,0,0,0.2,0.6,0,0,0.2,102.508125,476.5868095,467.835
0.1,0,0.6,0.3,0,0,0,0,136.355505,476.5214286,589.1095238
0,0.4,0,0.2,0,0,0.2,0.2,,476.4047619,243.0261905
0,0.2,0,0.4,0.2,0,0.2,0,128.53418,476.34,1027.778571
0,0.2,0.3,0,0,0.4,0.1,0,,476.1685714,490.5761905
0,0.2,0,0,0,0.3,0.3,0.2,,475.9664286,521.1352381
0,0.8,0.1,0,0,0,0.1,0,141.061557,475.9433333,391.2685714
0,0.4,0,0.2,0.1,0,0,0.3,103.33288,475.8614286,459.7247619
0,0,0.1,0,0.7,0.2,0,0,128.090085,475.7755,580.7406476
0.3,0,0.1,0,0,0.4,0,0.2,,475.7133333,635.7204762
0.1,0,0,0.2,0,0,0,0.7,118.13865,475.6816667,739.635
0,0,0.5,0,0.2,0,0.3,0,107.18445,475.6707619,386.3558452
0,0,0.1,0.5,0.2,0.2,0,0,125.968385,475.6616048,241.130519
0,0.3,0.4,0,0,0.1,0.2,0,103.2018,475.5919048,320.4461905
0,0.2,0.3,0,0,0,0.1,0.4,,475.5866667,68.00728571
0,0,0,0,0.4,0.4,0.1,0.1,113.61665,475.4402262,107.476381
0,0.1,0.3,0,0.6,0,0,0,141.88965,475.162619,834.9190476
0.2,0.1,0,0,0,0.1,0,0.6,100.172225,475.0942857,591.5759524
0,0.1,0,0.5,0,0,0.2,0.2,106.27355,474.8966667,423.85
0.6,0,0,0,0,0,0.2,0.2,110.33825,474.88,482.1395238
0,0.3,0,0.4,0,0.1,0,0.2,117.4767,474.8733333,648.1447619
0,0,0,0.1,0.3,0,0.6,0,105.3482175,474.6346786,552.8732143
0,0,0.1,0.1,0.6,0,0,0.2,119.0571,474.4313333,17.672
0.2,0,0.4,0,0,0,0,0.4,98.329475,474.067619,529.6714286
0.4,0,0,0.2,0,0.2,0,0.2,,473.8247619,421.8680952
0,0,0.3,0,0.1,0,0,0.6,96.9046575,473.3852857,396.4069286
0,0.6,0,0,0.2,0.1,0,0.1,163.86215,473.3004762,499.9842857
0.2,0.1,0,0,0,0,0.4,0.3,104.9713,473.2528571,429.5328571
0,0.5,0.3,0,0,0,0.1,0.1,102.6709,473.0380952,499.4447619
0,0.2,0.3,0,0,0,0.4,0.1,,472.9495238,464.5461905
0,0.3,0.1,0,0,0.1,0,0.5,90.8773,472.572381,616.8095238
0.2,0,0.1,0,0,0,0.1,0.6,114.3997,472.3319048,725.3752381
0,0.5,0,0.1,0,0,0.3,0.1,135.9813,472.2804762,867.9
0.2,0.1,0.2,0,0,0,0,0.5,105.0947,472.1647619,911.5704762
0,0.4,0,0.4,0,0.1,0,0.1,128.7124,472.0342857,466.6314286
0.1,0.4,0.3,0.2,0,0,0,0,143.0836213,472.0154762,786.997619
0,0,0,0,0.4,0.4,0,0.2,116.462025,471.9528071,290.1152048
0,0,0,0,0.9,0.1,0,0,133.5474,471.8014286,300.17
0.3,0,0.5,0,0,0.2,0,0,130.2885,471.5819048,1120.700238
0.3,0,0.1,0,0,0,0.3,0.3,103.9245,471.3890476,
0.3,0,0.5,0,0.1,0,0.1,0,107.88195,471.3347619,1248.985714
0,0.1,0,0,0,0.4,0.4,0.1,114.89905,471.2590476,400.7828571
0.2,0,0,0,0,0.3,0.4,0.1,114.91675,471.1080952,547.187619
0,0.1,0.6,0,0.2,0,0.1,0,117.4493,471.0785714,541.8347619
0.3,0,0.2,0,0,0,0.5,0,133.7665325,470.9302381,494.735
0.2,0,0,0.3,0,0,0.5,0,148.390775,470.607381,668.1511905
0.5,0,0.2,0,0,0.1,0.2,0,123.71205,470.5952381,
0.2,0,0,0,0,0.8,0,0,125.7273923,470.5790476,617.3978571
0,0.1,0,0,0,0,0.2,0.7,104.039015,470.437619,576.5580952
0.1,0,0,0.1,0,0.2,0,0.6,106.8038,470.3928571,974.5619048
0,0.3,0.1,0.5,0.1,0,0,0,218.622675,470.3580952,816.7771429
0,0.1,0,0,0,0.8,0,0.1,116.356,470.2552381,559.5685714
0,0.4,0,0,0,0.1,0.3,0.2,201.42455,470.2328571,635.1280952
0,0.4,0.3,0,0,0,0.1,0.2,99.8832,470.1538095,209.9104762
0,0.1,0,0.3,0,0.1,0.5,0,125.4169725,470.0309524,673.4442857
0,0,0,0,0.1,0,0.6,0.3,1.065785,469.9626905,246.0218048
0,0.7,0,0,0,0.1,0.1,0.1,156.63525,469.7519048,215.8461905
0.3,0,0,0.2,0,0,0.1,0.4,,469.7157143,671.8204762
0,0.5,0,0.3,0,0,0,0.2,,469.7119048,373.3433333
0.2,0,0.3,0,0,0.2,0,0.3,,469.4152381,414.1757143
0,0,0,0.7,0,0,0.3,0,117.8949515,469.2728571,539.9347619
0,0.3,0,0.1,0,0.4,0.2,0,131.14185,469.2557143,566.3685714
0,0,0,0.6,0.1,0,0,0.3,80.39245,469.1423452,252.8420952
0.1,0,0,0.3,0.4,0,0.2,0,117.9873,469.0557143,1133.457143
0,0.3,0.1,0,0.4,0,0.2,0,180.24685,469.0419048,213.5533333
0.3,0.1,0,0,0,0,0.5,0.1,114.6174,468.9283333,505.642619
0,0,0,0,0,0,0.3,0.7,119.599785,468.91,415.7497619
0.2,0.2,0,0,0,0,0.4,0.2,256.6665,468.8366667,453.7971429
0,0.2,0,0.5,0,0.2,0,0.1,,468.5933333,685.6471429
0,0,0,0.1,0.1,0.8,0,0,111.257895,468.5668167,557.8796357
0.1,0.1,0,0,0,0.3,0,0.5,75.400625,468.2390476,423.5861905
0,0,0.2,0.3,0.1,0,0,0.4,92.634275,468.1141952,373.4546119
0.2,0,0,0,0,0.4,0,0.4,124.3481373,467.6038095,423.5780952
0,0,0.1,0.2,0.2,0,0,0.5,96.544875,467.4219405,572.4517143
0.2,0,0,0.1,0,0.3,0,0.4,,466.8090476,716.2319048
0,0.1,0,0.3,0,0,0.6,0,117.5859,466.6157143,430.7857143
0,0.8,0,0,0,0.1,0,0.1,122.74195,466.4857143,299.9264286
0.2,0,0.3,0,0,0,0.2,0.3,115.3504,466.4628571,287.8185714
0.1,0,0.1,0,0.3,0,0.5,0,111.7758725,466.1190476,328.637619
0,0,0,0.3,0.3,0,0.4,0,113.4644825,465.9830238,644.5820952
0.2,0.2,0,0,0,0.1,0.5,0,190.7969,465.9195238,623.9980952
0.1,0.4,0.3,0,0,0,0.2,0,120.213875,465.8685714,336.8752381
0.2,0,0.3,0,0,0,0.5,0,111.0549,465.1530952,750.5202381
0.2,0,0,0.2,0,0,0.3,0.3,,465.0819048,846.8495238
0.1,0,0,0,0.5,0,0.2,0.2,131.62575,464.7590476,311.5771429
0,0,0.2,0.4,0.2,0.2,0,0,133.502225,464.7067619,665.6995714
0,0.1,0.1,0.5,0,0,0.3,0,122.1606,464.6257143,872.1057143
0,0.1,0.2,0,0,0.5,0,0.2,,464.1228571,400.5852381
0,0,0.4,0.2,0.2,0.2,0,0,118.292795,464.1182857,458.7779286
0,0.4,0,0,0.5,0,0,0.1,111.1921418,464.0190476,322.4909524
0,0.4,0.5,0,0,0,0.1,0,236.2498,463.8259524,581.9402381
0.3,0,0,0.5,0,0,0.1,0.1,,463.7580952,622.4909524
0.1,0.4,0.3,0,0,0,0,0.2,95.32325,463.387381,462.2411905
0,0,0,0,1,0,0,0,119.57485,463.2066667,209.732381
0,0.1,0,0,0,0.1,0.6,0.2,77.410435,462.7969048,662.6038095
0.1,0.3,0,0,0,0,0,0.6,105.6473483,462.072619,508.4314286
0.4,0,0,0.1,0.2,0,0,0.3,,461.7990476,851.7890476
0,0,0.2,0.1,0.3,0,0.4,0,145.6151125,461.6478833,609.0253595
0,0,0.1,0.5,0.1,0,0.3,0,117.7880875,461.6378738,607.60795
0,0.3,0,0,0,0.2,0.1,0.4,109.6989075,461.6054762,419.8166667
0,0.6,0,0,0,0.2,0,0.2,132.9756,461.3295238,848.2259524
0,0,0,0,0.3,0.7,0,0,161.82948,461.1885714,240.3190476
0,0,0,0,0,0.4,0.3,0.3,103.729675,461.1321429,389.6171429
0.2,0,0,0,0.1,0.5,0.2,0,122.32965,460.9757143,365.3904762
0.2,0.3,0,0,0,0,0.4,0.1,,460.6707143,380.3778571
0.1,0.2,0.5,0,0.2,0,0,0,123.741075,460.5842857,329.9914286
0,0.7,0,0,0,0,0.2,0.1,90.7257,460.5285714,373.9028571
0.1,0.4,0,0,0,0,0,0.5,97.9194,460.2157143,498.9561905
0,0.7,0,0,0,0,0,0.3,116.35935,459.7314286,487.1980952
0,0.1,0.4,0,0.1,0,0.4,0,102.71969,459.3842857,602.6752381
0,0,0.2,0.4,0,0,0.4,0,136.418975,459.2392714,8.962814286
0,0.1,0,0,0.1,0.7,0,0.1,148.9389193,458.9842857,253.07
0.1,0.1,0.4,0,0,0,0,0.4,103.279925,458.9566667,401.1052381
0,0.3,0,0,0,0.4,0,0.3,101.252725,458.5914286,435.52
0.1,0.2,0,0,0,0.7,0,0,145.92376,458.5380952,480.2904762
0,0.4,0.2,0,0,0,0,0.4,71.59045,458.4933333,240.2704762
0,0.1,0,0,0.7,0,0,0.2,99.4406,458.4102381,291.7207143
0,0.2,0,0.1,0,0,0.2,0.5,,457.9652381,474.5142857
0,0,0.6,0,0.4,0,0,0,50.640375,457.6161905,261.4040238
0,0.3,0.3,0.1,0,0.3,0,0,115.61127,457.4019048,1493.409524
0,0.2,0,0,0,0.2,0.2,0.4,107.8836725,457.1647619,442.447619
0,0,0,0,0.1,0.3,0.5,0.1,103.132675,457.0386667,242.2496905
0,0.2,0,0.1,0,0,0.3,0.4,125.81671,457.0233333,551.1190476
0.2,0,0.1,0,0.6,0,0.1,0,95.957744,456.9595238,1210.057143
0,0,0.2,0.2,0.3,0,0,0.3,96.48893075,456.7670286,368.4392857
0,0.2,0.3,0,0.1,0,0,0.4,,456.672381,432.0724238
0.2,0,0,0,0,0.5,0.2,0.1,189.32055,456.6309524,498.612381
0,0.3,0.1,0.1,0,0,0.5,0,107.17445,456.5138095,1180.419048
0,0,0.2,0.2,0.5,0,0,0.1,85.24755,456.502619,375.5892548
0,0,0.1,0.1,0.7,0,0.1,0,114.8548475,456.2121071,194.9598571
0,0,0.5,0.2,0,0,0,0.3,89.289475,456.1741833,332.3805714
0,0,0,0.6,0.2,0,0.2,0,106.7939225,456.0350952,402.4490952
0,0,0,0,0.2,0.2,0.1,0.5,114.4233295,455.8446071,387.4210476
0,0.5,0,0,0,0.4,0.1,0,113.0946,455.8028571,530.142381
0.1,0.1,0.2,0,0,0,0,0.6,95.70514,455.732381,397.9316667
0,0.1,0.1,0,0.5,0,0,0.3,,455.6861905,587.1809524
0.5,0,0,0.2,0,0.2,0,0.1,,454.9690476,539.51
0,0.1,0,0,0,0.2,0,0.7,116.29053,454.8061905,701.1290476
0,0,0.2,0.5,0.1,0,0.2,0,243.7778575,454.7689595,371.5431429
0,0,0,0.7,0,0.1,0.2,0,1.087065,454.5932976,521.8237857
0,0.6,0,0.1,0,0.1,0,0.2,117.76075,454.5742857,848.4971429
0.1,0.7,0,0,0,0,0.1,0.1,142.4362453,454.4052381,520.8571429
0,0.3,0.1,0,0.4,0.2,0,0,103.673545,454.3242857,168.342381
0,0.2,0,0.1,0,0.4,0.3,0,118.6941,454.3157143,459.0204762
0.1,0,0,0,0,0.6,0.2,0.1,74.294,454.2019048,414.5866667
0.3,0,0.2,0,0,0,0,0.5,94.5163,454.097619,699.7661905
0.1,0,0,0.6,0,0.1,0,0.2,,454.0019048,315.9014286
0,0.4,0.2,0,0,0.3,0,0.1,,453.9528571,64.66914286
0.1,0,0.5,0.1,0,0,0,0.3,95.05225,453.5004762,413.6157143
0,0.7,0,0.1,0,0.1,0,0.1,118.89515,453.4938095,782.22
0.4,0,0.2,0,0,0,0.1,0.3,106.99705,453.4714286,577.1209524
0,0.6,0.2,0,0.1,0,0,0.1,,453.2366667,595.9885714
0,0.1,0,0.6,0,0,0.2,0.1,129.63,453.1252381,448.4266667
0.3,0,0.1,0,0.2,0,0,0.4,,453.08,1282.719048
0,0.2,0,0.3,0.2,0,0.3,0,120.37918,452.7047619,1434.952381
0.3,0,0,0,0,0.1,0.5,0.1,152.747,452.6252381,368.6719048
0,0.2,0.6,0.1,0,0,0,0.1,84.763,452.612381,539.5585714
0.1,0.5,0.3,0,0,0,0,0.1,137.74625,452.5335714,313.4509524
0,0.4,0,0.1,0,0,0.3,0.2,,452.4990476,854.0895238
0.1,0,0,0,0,0,0.4,0.5,102.391375,451.95,367.1830952
0,0.3,0.3,0,0,0,0.4,0,201.2688778,451.8761905,341.5905714
0.1,0,0,0.2,0,0,0.1,0.6,,451.782381,599.9580952
0,0.2,0,0,0.4,0.1,0,0.3,,451.5680952,280.6809524
0,0.3,0.2,0,0,0,0.1,0.4,95.4772,451.5361905,249.2590476
0,0.2,0.5,0,0.2,0,0.1,0,150.3152235,451.0414286,334.2385714
0,0,0.1,0.8,0,0.1,0,0,174.0063925,450.7708881,322.3526024
0,0.5,0.1,0,0.4,0,0,0,107.489964,450.5066667,538.8390476
0.3,0,0,0,0,0.3,0.2,0.2,268.90995,450.4852381,468.6333333
0,0.2,0,0,0,0.5,0.1,0.2,109.65768,450.4657143,422.7835714
0,0.2,0,0.4,0,0.3,0.1,0,,450.3209524,434.8090476
0.3,0.1,0,0,0,0.6,0,0,114.816575,450.2380952,436.8264286
0,0.4,0,0,0,0.2,0,0.4,,450.1961905,876.8159524
0,0.1,0,0.3,0.4,0,0,0.2,101.68865,450.0214286,376.9885714
0,0.3,0,0.1,0,0,0.4,0.2,,449.9709524,886.3547619
0,0.5,0,0.3,0,0,0.2,0,85.333155,449.827381,441.6738095
0.1,0.2,0,0,0,0,0,0.7,109.753625,449.5780952,474.9442857
0.2,0.5,0,0,0,0.1,0.2,0,164.34889,449.4035714,461.3361905
0.3,0,0,0,0.2,0.2,0.3,0,116.9207,449.2819048,449.8680952
0,0.2,0,0,0,0.4,0.2,0.2,171.03035,448.997619,713.0769048
0,0,0.4,0.1,0,0.5,0,0,139.879855,448.9303381,397.9553095
0,0.5,0.1,0,0,0,0.2,0.2,,448.9228571,305.3819048
0,0.3,0.2,0,0,0,0.5,0,212.766175,448.7411905,572.8361905
0,0,0,0.7,0.3,0,0,0,138.1579245,448.73,347.9211905
0,0,0.1,0.5,0.4,0,0,0,125.236175,448.377619,319.9590476
0,0.4,0.2,0,0.1,0,0,0.3,,448.3538095,273.15
0.3,0,0,0,0,0.3,0.3,0.1,162.401,448.2995238,402.3890476
0,0,0.3,0,0.3,0,0,0.4,81.21766,448.2780738,397.3633095
0,0.3,0.2,0,0,0,0.2,0.3,,448.0247619,468.8266667
0,0.1,0.3,0,0,0.1,0.5,0,,447.9838095,600.0133333
0,0.7,0.1,0,0,0,0,0.2,113.75628,447.5752381,340.8540476
0,0.5,0.1,0,0,0,0.4,0,244.8471,446.7690476,720.9297619
0,0.3,0.1,0,0,0,0,0.6,97.759785,446.6685714,862.8854762
0,0,0.7,0.1,0,0,0,0.2,115.95823,446.633331,430.2156429
0.2,0,0,0.4,0,0.1,0,0.3,,446.4147619,457.9252381
0,0,0.1,0.3,0.1,0,0,0.5,124.614255,446.1043,365.3595238
0.2,0,0,0.1,0.1,0,0.6,0,129.1644,446.0057143,482.5747619
0.1,0,0.1,0,0,0,0.1,0.7,,445.7985714,353.1519048
0.2,0,0.2,0.3,0,0,0.3,0,118.3141745,445.6190476,853.897619
0.3,0,0.4,0,0,0,0.1,0.2,102.1751,445.4909524,472.0990476
0,0.3,0.1,0,0.3,0,0,0.3,,445.4490476,442.2747619
0.4,0.2,0,0,0,0.2,0.2,0,243.79565,445.3514286,493.2138095
0,0.1,0,0,0,0,0.8,0.1,141.726125,445.3157143,360.6485714
0,0.5,0,0,0.1,0,0.4,0,137.527875,445.2380952,496.2009524
0,0,0.1,0.6,0.2,0,0,0.1,89.63383175,445.0261905,617.2925
0.4,0,0,0,0,0.4,0,0.2,137.7022,444.822381,561.8790476
0,0.2,0.4,0,0.1,0,0,0.3,,444.7609524,293.5533333
0.1,0.3,0,0,0,0,0.1,0.5,180.935,444.467619,555.5714286
0,0.4,0,0,0,0.1,0.5,0,103.466625,444.1661905,628.8142857
0,0,0.1,0,0.3,0,0.6,0,155.1402,444.1557857,195.2750476
0,0,0,0,0.3,0.5,0.1,0.1,1.07895,444.1035476,318.5996667
0,0,0.4,0.3,0,0,0.3,0,111.00005,444.0410476,600.4920048
0.3,0,0,0,0,0.4,0.1,0.2,125.8517345,443.8742857,796.087381
0.2,0.4,0,0,0,0.4,0,0,112.69727,443.8288095,424.7985714
0,0,0,0.1,0,0.8,0.1,0,2.60122,443.8010714,421.3195714
0,0.6,0.1,0,0,0,0,0.3,183.8206,443.7425238,404.0285714
0,0.2,0.6,0,0,0.1,0.1,0,82.02455,443.7247619,
0,0,0,0.8,0.2,0,0,0,113.230625,443.6966667,504.402381
0.4,0,0,0.3,0,0.1,0,0.2,,443.6109524,782.667619
0,0.5,0.1,0,0.2,0,0,0.2,,443.5147619,209.5733333
0.2,0,0.2,0,0,0.4,0,0.2,,443.4042857,232.6547619
0.2,0.3,0,0,0,0,0.2,0.3,104.2991,443.3295238,473.53
0.3,0,0.6,0,0,0,0,0.1,103.1794,443.2833333,906.7519048
0,0,0.2,0.2,0.6,0,0,0,87.34745,443.2730952,442.0814286
0,0.1,0,0,0,0.2,0.2,0.5,98.724175,443.0890476,484.4028571
0,0.5,0.1,0,0.2,0,0.2,0,187.1608,443.0747619,262.4738095
0,0,0.1,0.2,0.4,0,0,0.3,130.3368225,443.0705714,206.2701095
0.2,0.1,0.3,0,0,0,0,0.4,,442.7319048,655.957619
0.3,0.1,0,0,0,0.5,0.1,0,,442.6266667,538.7654762
0,0,0,0,0.1,0.1,0.8,0,146.4978,442.4995714,176.2942857
0.1,0.3,0,0,0,0,0.3,0.3,314.1633875,442.3809524,623.8257143
0,0.3,0,0.3,0,0.4,0,0,118.022,442.2080952,744.6114286
0.2,0.3,0,0.1,0,0.4,0,0,,442.1452381,860.5921429
0,0,0,0.3,0.2,0,0,0.5,83.358864,442.1107333,436.9852214
